rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,koi_period_outlier,koi_duration_outlier,koi_depth_outlier,koi_prad_outlier,koi_teq_outlier,koi_insol_outlier,koi_model_snr_outlier,koi_steff_outlier,koi_slogg_outlier,koi_srad_outlier,koi_kepmag_outlier,outlier_flag,predicted_confirmed_probability,priority,catalog_fp_flag_count,eb_indicator,contamination_indicator,artifact_indicator,fp_screening_score,fp_risk
8929,11672354,K07471.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.953,0,0,0,0,5.29655591,8.52e-05,-8.52e-05,131.8704,0.0141,-0.0141,0.37,0.08,-0.37,3.93,0.315,-0.315,135.4,17.2,-17.2,1.3,0.43,-0.15,1156.0,421.14,411.8,-140.13,9.3,1.0,q1_q17_dr25_tce,6268.0,173.0,-260.0,4.429,0.054,-0.216,1.1,0.365,-0.122,296.82037,49.75045,15.591,0,0,0,0,0,0,0,0,0,0,0,0,0.11,Low,0,0,0,1,1,Low
4943,6231721,K07773.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.95,0,0,0,0,2.69339974,2.951e-05,-2.951e-05,131.9006,0.0104,-0.0104,0.279,0.186,-0.279,1.936,0.257,-0.257,147.5,22.0,-22.0,1.04,0.19,-0.11,1151.0,415.96,248.77,-117.07,8.7,1.0,q1_q17_dr25_tce,5355.0,175.0,-159.0,4.511,0.057,-0.133,0.863,0.16,-0.086,298.68607,41.521069,15.673,0,0,0,0,0,0,0,0,0,0,0,0,0.11,Low,0,0,0,1,1,Low
5653,9149789,K02874.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.989,0,0,0,0,0.352515897,4.27e-07,-4.27e-07,132.01659,0.00102,-0.00102,0.26,0.211,-0.26,1.0525,0.0365,-0.0365,168.2,5.9,-5.9,1.0,0.19,-0.09,2194.0,5534.14,3302.38,-1351.38,38.0,1.0,q1_q17_dr25_tce,5465.0,162.0,-146.0,4.598,0.03,-0.12,0.766,0.147,-0.063,289.85889,45.503841,14.867,0,0,0,0,0,1,0,0,0,0,0,1,0.11,Low,0,0,0,1,1,Low
5435,12154526,K02004.03,Kepler-1 b,CANDIDATE,CANDIDATE,0.873,0,0,0,0,1.72110057,1.601e-05,-1.601e-05,132.76068,0.00831,-0.00831,0.767,0.033,-0.544,1.922,0.258,-0.258,29.7,4.2,-4.2,0.7,0.11,-0.09,1607.0,1575.2,698.44,-467.13,9.3,3.0,q1_q17_dr25_tce,5700.0,114.0,-114.0,4.327,0.103,-0.115,1.176,0.182,-0.149,288.64627,50.788979,13.351,0,0,0,0,0,0,0,0,0,0,0,0,0.1066666666666666,Low,0,0,0,1,1,Low
8530,4995716,K06484.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,16.1191449,0.0003382,-0.0003382,146.7978,0.0181,-0.0181,0.6704,0.0438,-0.4924,3.039,0.415,-0.415,262.2,41.1,-41.1,1.34,0.51,-0.15,619.0,34.7,43.4,-10.58,8.2,1.0,q1_q17_dr24_tce,5319.0,223.0,-168.0,4.514,0.082,-0.082,0.783,0.299,-0.087,286.54742,40.150539,15.696,0,0,0,0,0,0,0,0,0,0,0,0,0.1066666666666666,Low,0,0,0,1,1,Low
633,2162635,K01032.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,1500.1406772,0.0,0.0,176.08226,0.00404,-0.00404,0.9131,0.0068,-0.0081,25.727,0.497,-0.497,4129.9,76.6,-76.6,18.35,5.02,-2.42,206.0,0.42,0.31,-0.12,83.3,1.0,q1_q17_dr25_tce,5009.0,81.0,-92.0,3.755,0.091,-0.163,2.283,0.625,-0.301,291.97754,37.532551,13.862,1,1,1,0,0,0,0,0,1,1,0,1,0.1033333333333333,Low,0,1,0,1,6,High
6464,10809888,K05830.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,72.782432,0.001405,-0.001405,188.2117,0.0148,-0.0148,0.1157,0.3389,-0.1155,3.726,0.463,-0.463,245.8,35.4,-35.4,11.19,0.71,-2.99,924.0,172.28,33.84,-92.7,8.5,1.0,q1_q16_tce,5099.0,72.0,-188.0,3.021,0.03,-0.03,7.317,0.465,-1.956,296.5499,48.186661,13.628,0,0,0,0,0,0,0,0,1,1,0,1,0.1,Low,0,1,0,1,5,High
1395,9111849,K02042.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.994,0,0,0,0,63.0732241,0.0002866,-0.0002866,191.2532,0.00354,-0.00354,0.746,0.184,-0.533,5.397,0.122,-0.122,671.3,25.5,-25.5,17.8,4.46,-8.91,1077.0,317.78,202.95,-242.18,30.0,1.0,q1_q17_dr25_tce,6234.0,74.0,-74.0,3.209,0.458,-0.122,6.354,1.59,-3.18,298.75018,45.4664,13.089,0,0,0,0,0,0,0,0,1,1,0,1,0.1,Low,0,1,0,1,4,Medium
5661,7613620,K07843.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.8,0,0,0,0,0.619023176,4.783e-06,-4.783e-06,131.92817,0.00617,-0.00617,0.387,0.078,-0.387,1.496,0.246,-0.246,77.9,12.6,-12.6,0.79,0.17,-0.07,1885.0,2985.06,2099.65,-766.79,8.9,1.0,q1_q17_dr25_tce,5395.0,180.0,-164.0,4.536,0.028,-0.161,0.891,0.198,-0.074,293.67114,43.217609,15.775,0,0,0,0,0,1,0,0,0,0,0,1,0.0966666666666666,Low,0,0,0,1,2,Low
4542,8331612,K03318.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.556,0,0,0,0,25.6970688,0.0007033,-0.0007033,144.2286,0.0238,-0.0238,0.943,0.026,-0.724,3.739,0.472,-0.472,835.0,151.0,-151.0,3.83,1.24,-0.53,658.0,44.24,44.57,-15.75,6.4,2.0,q1_q17_dr25_tce,6020.0,211.0,-211.0,4.403,0.087,-0.203,1.057,0.341,-0.146,301.27869,44.25053,15.842,0,0,0,0,0,0,0,0,0,0,0,0,0.0933333333333333,Low,0,0,0,1,1,Low
962,10971674,K01296.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.565,0,1,0,0,2.380862632,1.16e-07,-1.16e-07,135.3252117,4.05e-05,-4.05e-05,0.664,0.001,-0.001,4.20416,0.0033,-0.0033,32634.0,15.7,-15.7,21.65,6.01,-4.35,1480.0,1133.0,924.29,-493.38,2590.6,1.0,q1_q17_dr25_tce,5821.0,158.0,-176.0,4.297,0.19,-0.19,1.129,0.313,-0.227,289.79077,48.448139,13.802,0,0,1,0,0,0,1,0,0,0,0,1,0.0933333333333333,Low,1,1,0,1,12,High
4276,5687700,K04587.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.936,0,0,0,0,6.36283414,8.115e-05,-8.115e-05,131.8069,0.00925,-0.00925,0.141,0.319,-0.141,3.752,0.309,-0.309,159.4,19.1,-19.1,1.12,0.32,-0.11,956.0,197.84,169.7,-55.09,9.9,1.0,q1_q17_dr25_tce,5955.0,161.0,-178.0,4.534,0.036,-0.204,0.883,0.258,-0.086,285.22415,40.958931,15.567,0,0,0,0,0,0,0,0,0,0,0,0,0.09,Low,0,0,0,1,1,Low
4592,6767227,K04871.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.875,0,0,0,0,4.08197713,4.792e-05,-4.792e-05,132.10953,0.00971,-0.00971,0.328,0.128,-0.328,2.943,0.305,-0.305,26.2,3.4,-3.4,0.6,0.13,-0.08,1372.0,836.88,498.99,-287.95,9.3,1.0,q1_q17_dr25_tce,6538.0,147.0,-196.0,4.339,0.092,-0.138,1.156,0.241,-0.161,288.52902,42.27626,13.05,0,0,0,0,0,0,0,0,0,0,0,0,0.09,Low,0,0,0,1,1,Low
6734,7440715,K05390.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,104.198102,0.00114,-0.00114,161.4469,0.0103,-0.0103,0.3437,0.1235,-0.3436,3.2,0.282,-0.282,652.2,80.8,-80.8,5.13,3.28,-3.4,497.0,14.46,29.25,-12.99,8.9,1.0,q1_q16_tce,5087.0,149.0,-144.0,3.759,0.849,-0.352,2.024,1.297,-1.341,290.50705,43.015041,14.457,1,0,0,0,0,0,0,0,1,0,0,1,0.0866666666666666,Low,0,0,0,1,4,Medium
7883,10670112,K07360.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,4.0953585,7.179e-05,-7.179e-05,135.7884,0.0169,-0.0169,1.0194,0.0032,-0.0264,44.35,2.1,-2.1,226.8,13.8,-13.8,7.76,3.62,-2.15,1680.0,1884.15,2594.63,-1035.86,60.2,1.0,q1_q17_dr24_tce,6839.0,172.0,-253.0,4.094,0.202,-0.202,1.7,0.794,-0.47,293.66928,47.906689,13.543,0,1,0,0,0,0,0,0,0,0,0,1,0.0866666666666666,Low,0,0,0,1,3,Medium
5887,9605552,K03102.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,9.3210841,0.0001359,-0.0001359,138.09946,0.00804,-0.00804,0.0815,0.4091,-0.0813,1.81,0.32,-0.32,294.2,55.8,-55.8,0.61,0.1,-0.21,394.0,5.67,2.53,-3.55,6.1,1.0,q1_q17_dr25_tce,3773.0,50.0,-134.0,4.925,0.15,-0.09,0.35,0.06,-0.12,297.96048,46.227921,15.983,0,0,0,0,0,0,0,1,0,0,0,1,0.0866666666666666,Low,0,0,0,1,2,Low
3450,11284772,K04622.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.977,0,0,0,0,4.50158249,3.405e-05,-3.405e-05,134.1153,0.00569,-0.00569,0.016,0.442,-0.016,1.855,0.158,-0.158,175.7,21.5,-21.5,0.73,0.04,-0.03,676.0,49.21,9.73,-7.37,9.7,2.0,q1_q17_dr25_tce,4339.0,78.0,-87.0,4.711,0.02,-0.032,0.553,0.031,-0.022,284.56689,49.01255,15.142,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,Low,0,0,0,1,1,Low
1110,10749128,K01639.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,9.9824036,0.0001718,-0.0001718,133.44855,0.00751,-0.00751,0.8093,0.1425,-0.2453,1.09,0.266,-0.266,83.9,17.3,-17.3,1.17,0.67,-0.14,966.0,205.65,358.67,-64.07,5.4,1.0,q1_q17_dr25_tce,6273.0,153.0,-193.0,4.364,0.08,-0.325,1.139,0.659,-0.133,297.90045,48.0947,13.538,0,0,0,0,0,0,0,0,0,0,0,0,0.08,Low,0,0,0,1,1,Low
6021,6675757,K05310.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.982,0,0,0,0,22.2903562,0.0002366,-0.0002366,152.37929,0.00818,-0.00818,0.028,0.423,-0.028,1.623,0.287,-0.287,130.4,19.8,-19.8,1.13,0.16,-0.1,632.0,37.67,14.05,-7.79,8.1,1.0,q1_q17_dr25_tce,5597.0,75.0,-84.0,4.418,0.085,-0.114,1.0,0.141,-0.082,286.52942,42.167511,13.993,0,0,0,0,0,0,0,0,0,0,0,0,0.0766666666666666,Low,0,0,0,1,1,Low
4988,9843517,K03480.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.996,0,0,0,0,11.9378354,0.0001743,-0.0001743,133.2612,0.0129,-0.0129,0.036,0.416,-0.036,4.652,0.36,-0.36,246.0,29.2,-29.2,1.15,0.2,-0.09,671.0,47.91,26.75,-11.63,9.6,1.0,q1_q17_dr25_tce,5469.0,162.0,-162.0,4.611,0.037,-0.112,0.738,0.131,-0.056,296.65256,46.618809,15.954,0,0,0,0,0,0,0,0,0,0,0,0,0.0766666666666666,Low,0,0,0,1,1,Low
8185,11068630,K07404.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.91,0,0,0,0,1.817079849,7.316e-06,-7.316e-06,131.90509,0.00324,-0.00324,0.276,0.189,-0.276,0.889,0.136,-0.136,204.6,25.2,-25.2,1.39,0.45,-0.14,1454.0,1056.39,1001.1,-324.25,10.8,1.0,q1_q17_dr25_tce,5808.0,162.0,-223.0,4.503,0.039,-0.221,0.963,0.309,-0.096,282.55869,48.63097,15.591,0,0,0,0,0,0,0,0,0,0,0,0,0.0766666666666666,Low,0,0,0,0,0,Low
7394,3854496,K06368.01,Kepler-1 b,CANDIDATE,CANDIDATE,1.0,0,0,0,0,9.4588054,0.0001645,-0.0001645,136.8156,0.0149,-0.0149,0.365,0.094,-0.365,3.66,0.389,-0.389,270.0,36.0,-36.0,1.78,0.49,-0.21,943.0,187.04,153.75,-62.88,8.6,1.0,q1_q17_dr25_tce,6247.0,174.0,-239.0,4.433,0.06,-0.18,1.066,0.296,-0.127,292.56421,38.931129,15.812,0,0,0,0,0,0,0,0,0,0,0,0,0.0766666666666666,Low,0,0,0,1,1,Low
6608,9910043,K05732.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.992,0,0,0,0,39.399926,0.001194,-0.001194,160.2611,0.0223,-0.0223,0.544,0.437,-0.339,5.729,0.719,-0.719,341.4,44.3,-44.3,1.52,0.32,-0.13,499.0,14.66,9.17,-3.81,9.4,1.0,q1_q17_dr25_tce,5913.0,147.0,-177.0,4.581,0.036,-0.144,0.795,0.17,-0.068,298.5697,46.753971,15.453,0,0,0,0,0,0,0,0,0,0,0,0,0.0733333333333333,Low,0,0,0,1,1,Low
9512,8182107,K07870.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.982,0,0,0,0,92.552007,0.00131,-0.00131,221.5872,0.0103,-0.0103,0.513,0.003,-0.484,2.135,0.424,-0.424,282.6,49.0,-49.0,2.1,0.6,-0.4,440.0,8.87,7.4,-3.78,7.3,1.0,q1_q17_dr25_tce,5808.0,156.0,-191.0,4.306,0.136,-0.187,1.22,0.347,-0.232,297.0672,44.0676,14.452,0,0,0,0,0,0,0,0,0,0,0,0,0.0733333333333333,Low,0,0,0,1,1,Low
5698,9593528,K03939.01,Kepler-1 b,CANDIDATE,CANDIDATE,1.0,0,0,0,0,1.88665445,8.625e-05,-8.625e-05,132.3531,0.0376,-0.0376,1.269,38.15,-0.005,1.343,0.16,-0.16,2098.0,162.0,-162.0,43.81,13.01,-9.75,1794.0,2453.86,2218.59,-1185.99,15.8,1.0,q1_q17_dr25_tce,6296.0,198.0,-242.0,4.247,0.185,-0.185,1.249,0.371,-0.278,294.0282,46.201771,15.21,0,0,0,1,0,1,0,0,0,0,0,1,0.0666666666666666,Low,0,1,0,1,5,High
7365,7592922,K06890.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.952,0,0,0,0,2.15888911,1.562e-05,-1.562e-05,131.97752,0.0063,-0.0063,0.224,0.25,-0.224,1.791,0.205,-0.205,102.4,12.4,-12.4,0.72,0.1,-0.07,1130.0,384.49,175.63,-95.37,9.9,1.0,q1_q17_dr25_tce,5269.0,142.0,-142.0,4.627,0.036,-0.084,0.713,0.103,-0.06,286.33069,43.267929,15.377,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666666,Low,0,0,0,1,1,Low
8067,12304728,K07520.01,Kepler-1 b,CANDIDATE,CANDIDATE,1.0,0,0,0,0,3.14735789,5.341e-05,-5.341e-05,133.3871,0.0149,-0.0149,0.03,0.42,-0.03,3.643,0.318,-0.318,51.8,6.6,-6.6,3.45,0.45,-1.32,2209.0,5635.4,1938.49,-3688.93,9.3,1.0,q1_q17_dr25_tce,5189.0,72.0,-124.0,3.352,0.262,-0.087,4.93,0.63,-1.889,289.82199,51.063492,14.386,0,0,0,0,0,1,0,0,1,1,0,1,0.0633333333333333,Low,0,0,0,1,2,Low
9085,6878408,K06786.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.556,0,0,0,0,455.62395,0.02622,-0.02622,581.8806,0.0239,-0.0239,0.335,0.126,-0.335,13.07,0.794,-0.794,1112.1,92.7,-92.7,3.0,0.87,-0.3,228.0,0.64,0.56,-0.19,14.0,1.0,q1_q17_dr25_tce,5883.0,165.0,-206.0,4.53,0.048,-0.204,0.892,0.26,-0.087,295.93283,42.39669,15.975,1,1,0,0,0,0,0,0,0,0,0,1,0.0633333333333333,Low,0,0,0,1,1,Low
7711,9639106,K07208.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,3.57944367,4.337e-05,-4.337e-05,133.46198,0.00756,-0.00756,0.3976,0.0398,-0.3976,1.869,0.335,-0.335,117.2,19.6,-19.6,0.87,0.29,-0.07,1018.0,253.89,265.12,-63.15,8.5,1.0,q1_q17_dr24_tce,5341.0,182.0,-143.0,4.546,0.041,-0.041,0.801,0.27,-0.068,286.85812,46.311729,15.56,0,0,0,0,0,0,0,0,0,0,0,0,0.0633333333333333,Low,0,0,0,1,1,Low
9165,5894182,K07750.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.322,0,0,0,0,494.485085,0.004886,-0.004886,527.70941,0.00545,-0.00545,0.017,0.415,-0.016,3.905,0.238,-0.238,385.3,32.2,-32.2,5.03,0.95,-1.76,379.0,4.88,2.79,-3.06,13.9,1.0,q1_q17_dr25_tce,6303.0,172.0,-191.0,3.774,0.293,-0.098,2.553,0.481,-0.894,296.67538,41.164768,12.088,1,0,0,0,0,0,0,0,0,1,0,1,0.0633333333333333,Low,0,0,0,1,3,Medium
9270,9469494,K07938.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.508,0,0,0,0,275.5603,0.0179,-0.0179,237.0977,0.0409,-0.0409,0.018,0.429,-0.018,15.09,1.6,-1.6,89.4,9.3,-9.3,2.33,0.53,-1.32,437.0,8.6,6.29,-7.18,11.5,1.0,q1_q17_dr25_tce,5989.0,213.0,-192.0,3.764,0.568,-0.142,2.467,0.559,-1.396,293.68533,46.095737,11.663,1,1,0,0,0,0,0,0,1,1,0,1,0.06,Low,0,0,0,1,1,Low
9551,8488381,K07888.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.532,0,0,0,0,4.7368156,0.000147,-0.000147,131.7876,0.0256,-0.0256,0.218,0.285,-0.218,2.84,1.0,-1.0,35.3,12.6,-12.6,0.6,0.2,-0.06,1137.0,395.05,377.3,-120.72,6.9,1.0,q1_q17_dr25_tce,6088.0,165.0,-201.0,4.456,0.056,-0.224,1.011,0.329,-0.11,289.20331,44.505138,13.922,0,0,0,0,0,0,0,0,0,0,0,0,0.06,Low,0,0,0,1,1,Low
6103,6756369,K05322.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,30.928898,0.0003253,-0.0003253,153.90647,0.00782,-0.00782,0.7846,0.1712,-0.5434,3.436,0.289,-0.289,203.3,26.1,-26.1,8.1,0.74,-1.71,1051.0,288.95,82.49,-129.97,8.5,1.0,q1_q16_tce,5029.0,97.0,-151.0,3.237,0.03,-0.03,5.127,0.468,-1.085,283.97293,42.276588,13.907,0,0,0,0,0,0,0,0,1,1,0,1,0.06,Low,0,0,0,1,4,Medium
4740,4940203,K07711.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.987,0,0,0,0,302.779824,0.009594,-0.009594,355.5989,0.0268,-0.0268,0.001,0.44,-0.001,16.847,0.721,-0.721,270.9,25.2,-25.2,1.31,0.34,-0.12,246.0,0.87,0.66,-0.22,12.3,1.0,q1_q17_dr25_tce,5734.0,154.0,-154.0,4.572,0.042,-0.168,0.797,0.207,-0.069,295.98404,40.043621,14.16,1,1,0,0,0,0,0,0,0,0,0,1,0.06,Low,0,0,0,1,1,Low
6092,4750962,K05083.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,69.932459,0.001099,-0.001099,145.91179,0.00934,-0.00934,0.0356,0.4247,-0.0355,2.03,0.396,-0.396,264.4,45.6,-45.6,8.25,0.63,-1.95,812.0,102.62,32.94,-52.84,8.4,1.0,q1_q16_tce,5207.0,174.0,-233.0,3.298,0.032,-0.029,5.183,0.395,-1.227,293.05536,39.840069,13.809,0,0,0,0,0,0,0,0,1,1,0,1,0.06,Low,0,0,0,1,4,Medium
8816,4764969,K06450.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,0.602277579,8.683e-06,-8.683e-06,131.5303,0.0112,-0.0112,0.7502,0.0469,-0.5325,2.38,0.548,-0.548,34.6,6.0,-6.0,0.78,0.29,-0.14,2699.0,12545.82,13176.69,-5080.38,26.7,1.0,q1_q17_dr24_tce,6510.0,162.0,-196.0,4.256,0.162,-0.162,1.228,0.446,-0.221,296.32202,39.856049,12.361,0,0,0,0,1,1,0,0,0,0,0,1,0.0533333333333333,Low,0,0,0,1,1,Low
2861,9230021,K03429.04,Kepler-1 b,CANDIDATE,CANDIDATE,0.508,0,0,0,0,44.433726,0.001018,-0.001018,162.9825,0.0214,-0.0214,0.624,0.02,-0.486,6.118,0.407,-0.407,239.6,30.9,-30.9,1.85,0.29,-0.29,538.0,19.73,8.21,-6.4,8.0,3.0,q1_q17_dr25_tce,5596.0,83.0,-75.0,4.298,0.143,-0.104,1.145,0.178,-0.178,296.19614,45.634331,15.364,0,0,0,0,0,0,0,0,0,0,0,0,0.0533333333333333,Low,0,0,0,1,1,Low
8589,5466109,K06582.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.786,0,0,0,0,2.43135542,1.5e-05,-1.5e-05,133.92077,0.0055,-0.0055,0.12,0.342,-0.12,1.401,0.155,-0.155,123.6,16.3,-16.3,1.07,0.33,-0.11,1422.0,965.4,863.66,-292.75,9.3,1.0,q1_q17_dr25_tce,6231.0,169.0,-225.0,4.488,0.052,-0.208,0.955,0.291,-0.097,296.4718,40.681622,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0.05,Low,0,0,0,1,1,Low
6480,8807988,K05572.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,21.9578446,0.0001992,-0.0001992,135.06742,0.00672,-0.00672,0.1492,0.3757,-0.1491,1.038,0.332,-0.332,96.6,25.2,-25.2,0.78,0.14,-0.05,533.0,19.05,11.07,-4.08,6.7,1.0,q1_q16_tce,5192.0,166.0,-133.0,4.583,0.022,-0.131,0.802,0.145,-0.053,287.06146,45.03043,13.596,0,0,0,0,0,0,0,0,0,0,0,0,0.0466666666666666,Low,0,0,0,1,1,Low
3208,10157458,K01083.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.819,0,0,0,0,4.57797412,4.26e-05,-4.26e-05,135.63058,0.00788,-0.00788,0.343,0.108,-0.343,2.862,0.216,-0.216,125.4,14.8,-14.8,0.96,0.28,-0.09,1024.0,259.36,225.65,-70.29,9.6,2.0,q1_q17_dr25_tce,5795.0,155.0,-172.0,4.554,0.036,-0.192,0.848,0.252,-0.079,297.39319,47.164631,15.302,0,0,0,0,0,0,0,0,0,0,0,0,0.0466666666666666,Low,0,0,0,1,1,Low
8256,3831523,K06361.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.775,0,0,0,0,1.529283907,3.5205e-05,-3.5205e-05,131.4176092,0.00413,-0.00413,0.981,0.193,-0.207,14.0075,0.142,-0.142,54.8,20.75,-20.75,2.26,0.47,-1.1,2550.0,9998.13,6311.03,-7708.88,41.5,1.0,q1_q17_dr25_tce,6438.0,181.0,-227.0,3.829,0.51,-0.12,2.266,0.472,-1.101,284.89017,38.991505,11.268,0,1,0,0,0,1,0,0,0,1,0,1,0.0466666666666666,Low,0,0,0,1,1,Low
7182,6946708,K06151.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,431.78556,0.01936,-0.01936,507.3561,0.0273,-0.0273,0.196,0.2674,-0.1958,9.135,0.862,-0.862,332.6,40.1,-40.1,1.36,0.47,-0.09,211.0,0.47,0.48,-0.1,9.4,1.0,q1_q16_tce,5642.0,175.0,-137.0,4.6,0.03,-0.207,0.747,0.258,-0.05,291.20096,42.449989,14.401,1,0,0,0,0,0,0,0,0,0,0,1,0.0466666666666666,Low,0,0,0,1,2,Low
7709,9635520,K07205.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.779,0,0,0,0,2.3518268,0.0007684,-0.0007684,134.352,0.47,-0.47,1.23,4.198,-0.112,5.797,0.291,-0.291,576.6,28.0,-28.0,39.82,8.72,-13.09,1535.0,1313.37,798.56,-758.75,24.5,1.0,q1_q17_dr25_tce,5445.0,109.0,-87.0,4.14,0.322,-0.138,1.426,0.312,-0.469,284.69968,46.375092,14.106,0,0,0,1,0,0,0,0,0,0,0,1,0.0433333333333333,Low,0,1,0,1,4,Medium
6221,6197658,K05247.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,282.0309,0.1416,-0.1416,162.5448,0.0794,-0.0794,0.3315,0.1452,-0.3314,14.69,1.9,-1.9,782.0,166.0,-166.0,3.22,2.21,-0.35,315.0,2.32,4.94,-0.75,11.8,1.0,q1_q16_tce,6343.0,153.0,-247.0,4.411,0.053,-0.386,1.137,0.781,-0.123,289.5257,41.500488,14.81,1,1,0,0,0,0,0,0,0,0,0,1,0.0433333333333333,Low,0,0,0,1,1,Low
6516,9674789,K05704.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,96.16705,0.002072,-0.002072,134.6749,0.0143,-0.0143,0.1194,0.364,-0.1194,2.775,0.534,-0.534,270.7,47.6,-47.6,1.15,0.22,-0.09,313.0,2.26,1.46,-0.57,7.2,1.0,q1_q16_tce,5147.0,201.0,-163.0,4.617,0.031,-0.106,0.716,0.135,-0.055,300.47403,46.332039,13.419,0,0,0,0,0,0,0,0,0,0,0,0,0.0433333333333333,Low,0,0,0,1,1,Low
5486,7778664,K07849.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.921,0,0,0,0,5.0263815,0.0001505,-0.0001505,135.5595,0.0229,-0.0229,0.185,0.279,-0.185,4.384,0.682,-0.682,77.2,11.1,-11.1,0.84,0.23,-0.12,1065.0,305.12,241.26,-107.21,8.5,1.0,q1_q17_dr25_tce,5783.0,155.0,-172.0,4.418,0.12,-0.18,0.962,0.259,-0.139,299.14664,43.459831,14.877,0,0,0,0,0,0,0,0,0,0,0,0,0.0433333333333333,Low,0,0,0,1,1,Low
8854,5115688,K06526.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,486.77832,0.0197,-0.0197,529.0865,0.0245,-0.0245,0.1737,0.3112,-0.1736,15.29,1.3,-1.3,370.8,38.7,-38.7,9.3,0.57,-2.36,409.0,6.6,1.45,-3.29,10.4,1.0,q1_q17_dr24_tce,5039.0,103.0,-131.0,3.295,0.032,-0.032,4.95,0.302,-1.256,295.94925,40.247829,13.892,1,1,0,0,0,0,0,0,1,1,0,1,0.04,Low,0,0,0,1,3,Medium
312,9904059,K00145.01,Kepler-1 b,CANDIDATE,CANDIDATE,1.0,0,0,0,0,102.9641952,0.0005766,-0.0005766,158.07473,0.00377,-0.00377,0.922,0.005,-0.007,15.735,0.263,-0.263,1896.7,27.3,-27.3,39.0,1.1,-9.39,797.0,95.4,8.7,-47.04,86.1,1.0,q1_q17_dr25_tce,5047.0,40.0,-160.0,3.066,0.033,-0.027,7.119,0.201,-1.713,296.81772,46.781509,13.608,1,1,0,1,0,0,0,0,1,1,0,1,0.04,Low,0,1,0,1,4,Medium
